2026-04-30 21:54:22 | INFO     | Run ID : 20260430_215422
2026-04-30 21:54:22 | INFO     | Device : cuda
2026-04-30 21:54:22 | INFO     | Train samples: 630 | Val samples: 180
2026-04-30 21:54:22 | INFO     | Model parameters: 61,026
2026-04-30 21:54:23 | INFO     | Starting training for up to 600 epochs
2026-04-30 21:54:23 | INFO     | --------------------------------------------------------------------------------
2026-04-30 21:54:24 | INFO     | Epoch   1/600 | train_loss=47279.0336 | val_loss=47299.4030 | val_mae=973.443cm | val_mape=99.81% | val_f1=0.414  [best]
2026-04-30 21:54:26 | INFO     | Epoch  14/600 | train_loss=29583.6555 | val_loss=27754.5020 | val_mae=583.269cm | val_mape=50.29% | val_f1=0.011  [best]
2026-04-30 21:54:26 | INFO     | Epoch  15/600 | train_loss=26634.2947 | val_loss=24563.7721 | val_mae=519.362cm | val_mape=44.61% | val_f1=0.341  [best]
2026-04-30 21:54:26 | INFO     | Epoch  16/600 | train_loss=23845.0748 | val_loss=21605.2891 | val_mae=461.126cm | val_mape=42.20% | val_f1=0.737  [best]
2026-04-30 21:54:26 | INFO     | Epoch  17/600 | train_loss=20943.2729 | val_loss=18850.3477 | val_mae=405.438cm | val_mape=40.28% | val_f1=0.944  [best]
2026-04-30 21:54:26 | INFO     | Epoch  18/600 | train_loss=18577.9684 | val_loss=17078.0252 | val_mae=368.698cm | val_mape=39.38% | val_f1=0.977  [best]
2026-04-30 21:54:26 | INFO     | Epoch  19/600 | train_loss=17050.3096 | val_loss=16107.6045 | val_mae=348.830cm | val_mape=41.30% | val_f1=0.963  [best]
2026-04-30 21:54:27 | INFO     | Epoch  20/600 | train_loss=16405.8209 | val_loss=15635.0745 | val_mae=338.274cm | val_mape=42.35% | val_f1=0.953  [best]
2026-04-30 21:54:27 | INFO     | Epoch  21/600 | train_loss=16132.1901 | val_loss=15169.5594 | val_mae=328.940cm | val_mape=40.96% | val_f1=0.974  [best]
2026-04-30 21:54:27 | INFO     | Epoch  22/600 | train_loss=15534.5183 | val_loss=14666.1987 | val_mae=318.367cm | val_mape=40.32% | val_f1=0.960  [best]
2026-04-30 21:54:27 | INFO     | Epoch  23/600 | train_loss=15264.6642 | val_loss=14335.1066 | val_mae=311.660cm | val_mape=39.68% | val_f1=0.957  [best]
2026-04-30 21:54:27 | INFO     | Epoch  24/600 | train_loss=14962.3496 | val_loss=14427.3343 | val_mae=313.715cm | val_mape=38.66% | val_f1=0.968
2026-04-30 21:54:27 | INFO     | Epoch  25/600 | train_loss=14617.7528 | val_loss=13605.9577 | val_mae=296.206cm | val_mape=38.71% | val_f1=0.947  [best]
2026-04-30 21:54:27 | INFO     | Epoch  26/600 | train_loss=14247.1061 | val_loss=13515.8892 | val_mae=294.851cm | val_mape=38.86% | val_f1=0.944  [best]
2026-04-30 21:54:27 | INFO     | Epoch  27/600 | train_loss=14064.8065 | val_loss=13104.3713 | val_mae=285.566cm | val_mape=38.70% | val_f1=0.925  [best]
2026-04-30 21:54:28 | INFO     | Epoch  28/600 | train_loss=13949.2350 | val_loss=13376.6138 | val_mae=291.478cm | val_mape=39.41% | val_f1=0.944
2026-04-30 21:54:28 | INFO     | Epoch  29/600 | train_loss=13863.9466 | val_loss=13378.8110 | val_mae=292.068cm | val_mape=38.76% | val_f1=0.941
2026-04-30 21:54:28 | INFO     | Epoch  30/600 | train_loss=14179.2147 | val_loss=12821.9355 | val_mae=279.932cm | val_mape=39.63% | val_f1=0.902  [best]
2026-04-30 21:54:28 | INFO     | Epoch  31/600 | train_loss=13310.4637 | val_loss=13381.3888 | val_mae=292.629cm | val_mape=39.54% | val_f1=0.941
2026-04-30 21:54:28 | INFO     | Epoch  32/600 | train_loss=13084.8265 | val_loss=12747.3877 | val_mae=278.665cm | val_mape=39.50% | val_f1=0.916  [best]
2026-04-30 21:54:28 | INFO     | Epoch  33/600 | train_loss=13045.6932 | val_loss=13013.4917 | val_mae=284.780cm | val_mape=38.14% | val_f1=0.941
2026-04-30 21:54:28 | INFO     | Epoch  34/600 | train_loss=13414.7720 | val_loss=12680.0768 | val_mae=278.559cm | val_mape=38.82% | val_f1=0.916  [best]
2026-04-30 21:54:28 | INFO     | Epoch  35/600 | train_loss=12819.6845 | val_loss=12752.0321 | val_mae=279.055cm | val_mape=38.39% | val_f1=0.935
2026-04-30 21:54:28 | INFO     | Epoch  36/600 | train_loss=13224.6621 | val_loss=13228.9071 | val_mae=289.656cm | val_mape=37.97% | val_f1=0.941
2026-04-30 21:54:29 | INFO     | Epoch  37/600 | train_loss=12739.1045 | val_loss=12678.5378 | val_mae=277.006cm | val_mape=38.08% | val_f1=0.938  [best]
2026-04-30 21:54:29 | INFO     | Epoch  38/600 | train_loss=13232.4150 | val_loss=12753.6484 | val_mae=279.286cm | val_mape=37.97% | val_f1=0.925
2026-04-30 21:54:29 | INFO     | Epoch  39/600 | train_loss=12620.8181 | val_loss=12771.6344 | val_mae=278.854cm | val_mape=38.15% | val_f1=0.925
2026-04-30 21:54:29 | INFO     | Epoch  40/600 | train_loss=12676.6232 | val_loss=12333.5283 | val_mae=271.047cm | val_mape=37.53% | val_f1=0.909  [best]
2026-04-30 21:54:29 | INFO     | Epoch  41/600 | train_loss=12431.2649 | val_loss=12478.5171 | val_mae=273.281cm | val_mape=37.21% | val_f1=0.925
2026-04-30 21:54:29 | INFO     | Epoch  42/600 | train_loss=12011.9925 | val_loss=12568.0423 | val_mae=274.122cm | val_mape=36.84% | val_f1=0.925
2026-04-30 21:54:29 | INFO     | Epoch  43/600 | train_loss=12480.7564 | val_loss=11877.0640 | val_mae=261.326cm | val_mape=37.99% | val_f1=0.896  [best]
2026-04-30 21:54:29 | INFO     | Epoch  44/600 | train_loss=12068.5850 | val_loss=12429.6781 | val_mae=272.035cm | val_mape=37.62% | val_f1=0.932
2026-04-30 21:54:30 | INFO     | Epoch  45/600 | train_loss=12342.5058 | val_loss=12525.3201 | val_mae=273.973cm | val_mape=38.13% | val_f1=0.922
2026-04-30 21:54:30 | INFO     | Epoch  46/600 | train_loss=12664.9204 | val_loss=12850.5789 | val_mae=281.672cm | val_mape=37.93% | val_f1=0.935
2026-04-30 21:54:30 | INFO     | Epoch  47/600 | train_loss=12115.6427 | val_loss=12062.2394 | val_mae=264.590cm | val_mape=36.75% | val_f1=0.909
2026-04-30 21:54:30 | INFO     | Epoch  48/600 | train_loss=12117.6335 | val_loss=12255.6865 | val_mae=269.283cm | val_mape=38.04% | val_f1=0.906
2026-04-30 21:54:30 | INFO     | Epoch  49/600 | train_loss=12060.1717 | val_loss=12102.9805 | val_mae=266.032cm | val_mape=36.59% | val_f1=0.938
2026-04-30 21:54:30 | INFO     | Epoch  50/600 | train_loss=12078.4648 | val_loss=12125.3763 | val_mae=266.322cm | val_mape=38.41% | val_f1=0.899
2026-04-30 21:54:30 | INFO     | Epoch  51/600 | train_loss=12348.7340 | val_loss=12398.7352 | val_mae=271.348cm | val_mape=38.98% | val_f1=0.925
2026-04-30 21:54:30 | INFO     | Epoch  52/600 | train_loss=11644.7813 | val_loss=12379.7679 | val_mae=271.152cm | val_mape=37.58% | val_f1=0.925
2026-04-30 21:54:31 | INFO     | Epoch  53/600 | train_loss=11456.1664 | val_loss=12157.6030 | val_mae=265.916cm | val_mape=36.68% | val_f1=0.932
2026-04-30 21:54:31 | INFO     | Epoch  54/600 | train_loss=11391.1733 | val_loss=12772.2049 | val_mae=279.132cm | val_mape=38.06% | val_f1=0.941
2026-04-30 21:54:31 | INFO     | Epoch  55/600 | train_loss=11787.5124 | val_loss=11922.5099 | val_mae=261.793cm | val_mape=36.87% | val_f1=0.935
2026-04-30 21:54:31 | INFO     | Epoch  56/600 | train_loss=11540.8334 | val_loss=12284.6445 | val_mae=270.342cm | val_mape=37.71% | val_f1=0.929
2026-04-30 21:54:31 | INFO     | Epoch  57/600 | train_loss=11875.3465 | val_loss=12138.2881 | val_mae=265.437cm | val_mape=37.76% | val_f1=0.899
2026-04-30 21:54:31 | INFO     | Epoch  58/600 | train_loss=11500.7431 | val_loss=12020.8232 | val_mae=263.601cm | val_mape=36.14% | val_f1=0.925
2026-04-30 21:54:32 | INFO     | Epoch  59/600 | train_loss=11119.2113 | val_loss=11977.2638 | val_mae=261.531cm | val_mape=36.73% | val_f1=0.902
2026-04-30 21:54:32 | INFO     | Epoch  60/600 | train_loss=11528.0876 | val_loss=11920.2181 | val_mae=260.291cm | val_mape=35.67% | val_f1=0.906
2026-04-30 21:54:32 | INFO     | Epoch  61/600 | train_loss=11249.0362 | val_loss=12066.3415 | val_mae=263.074cm | val_mape=37.31% | val_f1=0.885
2026-04-30 21:54:32 | INFO     | Epoch  62/600 | train_loss=11616.7565 | val_loss=11691.6501 | val_mae=256.215cm | val_mape=36.23% | val_f1=0.892  [best]
2026-04-30 21:54:32 | INFO     | Epoch  63/600 | train_loss=11017.4423 | val_loss=11755.6076 | val_mae=257.619cm | val_mape=35.39% | val_f1=0.916
2026-04-30 21:54:32 | INFO     | Epoch  64/600 | train_loss=11117.0885 | val_loss=11652.5132 | val_mae=256.116cm | val_mape=34.93% | val_f1=0.932  [best]
2026-04-30 21:54:33 | INFO     | Epoch  65/600 | train_loss=11086.1687 | val_loss=12115.3517 | val_mae=266.624cm | val_mape=37.57% | val_f1=0.899
2026-04-30 21:54:33 | INFO     | Epoch  66/600 | train_loss=10930.8900 | val_loss=12248.1475 | val_mae=267.921cm | val_mape=36.70% | val_f1=0.909
2026-04-30 21:54:33 | INFO     | Epoch  67/600 | train_loss=11306.4578 | val_loss=11767.4455 | val_mae=259.825cm | val_mape=37.46% | val_f1=0.889
2026-04-30 21:54:33 | INFO     | Epoch  68/600 | train_loss=11154.3040 | val_loss=11900.1732 | val_mae=261.370cm | val_mape=35.47% | val_f1=0.932
2026-04-30 21:54:33 | INFO     | Epoch  69/600 | train_loss=10990.6120 | val_loss=11322.0216 | val_mae=248.950cm | val_mape=35.35% | val_f1=0.899  [best]
2026-04-30 21:54:33 | INFO     | Epoch  70/600 | train_loss=10940.8304 | val_loss=11503.6496 | val_mae=253.148cm | val_mape=34.76% | val_f1=0.899
2026-04-30 21:54:34 | INFO     | Epoch  71/600 | train_loss=10885.0431 | val_loss=11640.8856 | val_mae=256.208cm | val_mape=36.52% | val_f1=0.899
2026-04-30 21:54:34 | INFO     | Epoch  72/600 | train_loss=10561.5300 | val_loss=11028.8700 | val_mae=244.247cm | val_mape=34.80% | val_f1=0.879  [best]
2026-04-30 21:54:34 | INFO     | Epoch  73/600 | train_loss=10158.9771 | val_loss=11654.6899 | val_mae=257.242cm | val_mape=35.83% | val_f1=0.892
2026-04-30 21:54:34 | INFO     | Epoch  74/600 | train_loss=10627.8213 | val_loss=11725.4941 | val_mae=258.483cm | val_mape=36.83% | val_f1=0.896
2026-04-30 21:54:34 | INFO     | Epoch  75/600 | train_loss=10505.0725 | val_loss=11607.8639 | val_mae=255.142cm | val_mape=35.60% | val_f1=0.892
2026-04-30 21:54:34 | INFO     | Epoch  76/600 | train_loss=10889.2458 | val_loss=11319.3665 | val_mae=249.480cm | val_mape=34.78% | val_f1=0.892
2026-04-30 21:54:35 | INFO     | Epoch  77/600 | train_loss=10797.8479 | val_loss=11999.4688 | val_mae=263.119cm | val_mape=35.04% | val_f1=0.909
2026-04-30 21:54:35 | INFO     | Epoch  78/600 | train_loss=10256.8273 | val_loss=11506.9655 | val_mae=254.859cm | val_mape=34.32% | val_f1=0.906
2026-04-30 21:54:35 | INFO     | Epoch  79/600 | train_loss=10733.3104 | val_loss=11264.4305 | val_mae=248.755cm | val_mape=34.43% | val_f1=0.889
2026-04-30 21:54:35 | INFO     | Epoch  80/600 | train_loss=10342.2925 | val_loss=11479.7419 | val_mae=253.765cm | val_mape=35.41% | val_f1=0.864
2026-04-30 21:54:35 | INFO     | Epoch  81/600 | train_loss=10460.3066 | val_loss=11537.7894 | val_mae=254.784cm | val_mape=34.47% | val_f1=0.885
2026-04-30 21:54:35 | INFO     | Epoch  82/600 | train_loss=10766.9905 | val_loss=11246.6421 | val_mae=249.418cm | val_mape=34.54% | val_f1=0.879
2026-04-30 21:54:36 | INFO     | Epoch  83/600 | train_loss=10727.2355 | val_loss=11222.8703 | val_mae=248.492cm | val_mape=34.76% | val_f1=0.889
2026-04-30 21:54:36 | INFO     | Epoch  84/600 | train_loss=10490.7884 | val_loss=11597.8110 | val_mae=257.037cm | val_mape=35.99% | val_f1=0.871
2026-04-30 21:54:36 | INFO     | Epoch  85/600 | train_loss=10247.7028 | val_loss=11651.0050 | val_mae=257.308cm | val_mape=36.57% | val_f1=0.861
2026-04-30 21:54:36 | INFO     | Epoch  86/600 | train_loss=10006.2609 | val_loss=11506.8371 | val_mae=254.929cm | val_mape=35.21% | val_f1=0.868
2026-04-30 21:54:36 | INFO     | Epoch  87/600 | train_loss=11030.6739 | val_loss=11276.6265 | val_mae=249.841cm | val_mape=36.05% | val_f1=0.868
2026-04-30 21:54:37 | INFO     | Epoch  88/600 | train_loss=9958.5793 | val_loss=11723.9406 | val_mae=259.331cm | val_mape=36.33% | val_f1=0.879
2026-04-30 21:54:37 | INFO     | Epoch  89/600 | train_loss=9682.0848 | val_loss=11819.7882 | val_mae=260.800cm | val_mape=36.90% | val_f1=0.875
2026-04-30 21:54:37 | INFO     | Epoch  90/600 | train_loss=10502.3583 | val_loss=12087.8265 | val_mae=266.669cm | val_mape=38.29% | val_f1=0.879
2026-04-30 21:54:37 | INFO     | Epoch  91/600 | train_loss=10330.9749 | val_loss=11572.9899 | val_mae=255.302cm | val_mape=35.58% | val_f1=0.899
2026-04-30 21:54:37 | INFO     | Epoch  92/600 | train_loss=9769.8231 | val_loss=11264.2158 | val_mae=249.831cm | val_mape=36.29% | val_f1=0.879
2026-04-30 21:54:37 | INFO     | Epoch  93/600 | train_loss=10494.2791 | val_loss=12011.6986 | val_mae=265.289cm | val_mape=34.99% | val_f1=0.932
2026-04-30 21:54:38 | INFO     | Epoch  94/600 | train_loss=10177.9141 | val_loss=11570.5583 | val_mae=255.507cm | val_mape=34.40% | val_f1=0.889
2026-04-30 21:54:38 | INFO     | Epoch  95/600 | train_loss=10209.1063 | val_loss=11432.7715 | val_mae=253.045cm | val_mape=35.38% | val_f1=0.879
2026-04-30 21:54:38 | INFO     | Epoch  96/600 | train_loss=9929.4213 | val_loss=11639.8363 | val_mae=255.367cm | val_mape=35.01% | val_f1=0.885
2026-04-30 21:54:38 | INFO     | Epoch  97/600 | train_loss=9890.0025 | val_loss=11234.2661 | val_mae=249.165cm | val_mape=35.50% | val_f1=0.868
2026-04-30 21:54:38 | INFO     | Epoch  98/600 | train_loss=9746.6117 | val_loss=10969.4323 | val_mae=244.243cm | val_mape=35.25% | val_f1=0.857  [best]
2026-04-30 21:54:38 | INFO     | Epoch  99/600 | train_loss=9705.2679 | val_loss=11492.9167 | val_mae=253.753cm | val_mape=34.60% | val_f1=0.902
2026-04-30 21:54:39 | INFO     | Epoch 100/600 | train_loss=9644.3752 | val_loss=11101.6128 | val_mae=245.692cm | val_mape=34.59% | val_f1=0.871
2026-04-30 21:54:39 | INFO     | Epoch 101/600 | train_loss=9369.4904 | val_loss=11541.5106 | val_mae=255.516cm | val_mape=33.44% | val_f1=0.922
2026-04-30 21:54:39 | INFO     | Epoch 102/600 | train_loss=9415.9381 | val_loss=10698.6449 | val_mae=238.965cm | val_mape=33.73% | val_f1=0.868  [best]
2026-04-30 21:54:39 | INFO     | Epoch 103/600 | train_loss=9654.3858 | val_loss=11238.0365 | val_mae=249.489cm | val_mape=36.30% | val_f1=0.861
2026-04-30 21:54:39 | INFO     | Epoch 104/600 | train_loss=9859.9154 | val_loss=11669.5938 | val_mae=258.052cm | val_mape=33.85% | val_f1=0.899
2026-04-30 21:54:39 | INFO     | Epoch 105/600 | train_loss=9729.5395 | val_loss=11183.5251 | val_mae=247.731cm | val_mape=33.87% | val_f1=0.882
2026-04-30 21:54:40 | INFO     | Epoch 106/600 | train_loss=9354.2394 | val_loss=11490.1660 | val_mae=253.120cm | val_mape=36.95% | val_f1=0.871
2026-04-30 21:54:40 | INFO     | Epoch 107/600 | train_loss=9147.7855 | val_loss=11060.2380 | val_mae=245.500cm | val_mape=33.15% | val_f1=0.861
2026-04-30 21:54:40 | INFO     | Epoch 108/600 | train_loss=9328.7803 | val_loss=11140.6619 | val_mae=246.773cm | val_mape=33.79% | val_f1=0.879
2026-04-30 21:54:40 | INFO     | Epoch 109/600 | train_loss=9355.4340 | val_loss=11717.2881 | val_mae=257.526cm | val_mape=36.25% | val_f1=0.854
2026-04-30 21:54:40 | INFO     | Epoch 110/600 | train_loss=9218.9782 | val_loss=11364.8628 | val_mae=250.808cm | val_mape=33.42% | val_f1=0.871
2026-04-30 21:54:40 | INFO     | Epoch 111/600 | train_loss=9746.9820 | val_loss=11285.4736 | val_mae=248.415cm | val_mape=33.71% | val_f1=0.868
2026-04-30 21:54:41 | INFO     | Epoch 112/600 | train_loss=9290.6513 | val_loss=11046.5169 | val_mae=244.338cm | val_mape=34.72% | val_f1=0.857
2026-04-30 21:54:41 | INFO     | Epoch 113/600 | train_loss=10052.5189 | val_loss=10799.8398 | val_mae=239.492cm | val_mape=33.78% | val_f1=0.868
2026-04-30 21:54:41 | INFO     | Epoch 114/600 | train_loss=9140.1211 | val_loss=11669.2562 | val_mae=256.864cm | val_mape=34.30% | val_f1=0.864
2026-04-30 21:54:41 | INFO     | Epoch 115/600 | train_loss=9322.6866 | val_loss=11013.6017 | val_mae=242.493cm | val_mape=33.95% | val_f1=0.850
2026-04-30 21:54:41 | INFO     | Epoch 116/600 | train_loss=8906.8616 | val_loss=11301.6276 | val_mae=249.493cm | val_mape=35.90% | val_f1=0.842
2026-04-30 21:54:41 | INFO     | Epoch 117/600 | train_loss=9065.9013 | val_loss=11552.7489 | val_mae=256.173cm | val_mape=35.78% | val_f1=0.846
2026-04-30 21:54:42 | INFO     | Epoch 118/600 | train_loss=8974.3827 | val_loss=10796.3566 | val_mae=241.128cm | val_mape=33.05% | val_f1=0.868
2026-04-30 21:54:42 | INFO     | Epoch 119/600 | train_loss=9134.0575 | val_loss=11721.1938 | val_mae=259.108cm | val_mape=33.33% | val_f1=0.875
2026-04-30 21:54:42 | INFO     | Epoch 120/600 | train_loss=8997.7610 | val_loss=11351.1086 | val_mae=251.391cm | val_mape=35.13% | val_f1=0.842
2026-04-30 21:54:42 | INFO     | Epoch 121/600 | train_loss=9042.8271 | val_loss=11325.5203 | val_mae=251.244cm | val_mape=34.02% | val_f1=0.871
2026-04-30 21:54:42 | INFO     | Epoch 122/600 | train_loss=8796.3508 | val_loss=10983.0861 | val_mae=245.107cm | val_mape=33.19% | val_f1=0.868
2026-04-30 21:54:43 | INFO     | Epoch 123/600 | train_loss=8578.9490 | val_loss=11249.3341 | val_mae=250.230cm | val_mape=31.48% | val_f1=0.882
2026-04-30 21:54:43 | INFO     | Epoch 124/600 | train_loss=9045.4513 | val_loss=10583.0895 | val_mae=235.709cm | val_mape=33.55% | val_f1=0.857  [best]
2026-04-30 21:54:43 | INFO     | Epoch 125/600 | train_loss=9119.8452 | val_loss=11527.8605 | val_mae=252.416cm | val_mape=33.59% | val_f1=0.861
2026-04-30 21:54:43 | INFO     | Epoch 126/600 | train_loss=8743.7924 | val_loss=11047.7609 | val_mae=245.208cm | val_mape=32.98% | val_f1=0.854
2026-04-30 21:54:43 | INFO     | Epoch 127/600 | train_loss=9185.8963 | val_loss=10505.7565 | val_mae=234.352cm | val_mape=33.30% | val_f1=0.861  [best]
2026-04-30 21:54:43 | INFO     | Epoch 128/600 | train_loss=8387.2982 | val_loss=10750.6935 | val_mae=240.044cm | val_mape=32.23% | val_f1=0.885
2026-04-30 21:54:44 | INFO     | Epoch 129/600 | train_loss=9053.9988 | val_loss=11083.3509 | val_mae=247.154cm | val_mape=33.19% | val_f1=0.861
2026-04-30 21:54:44 | INFO     | Epoch 130/600 | train_loss=9042.7559 | val_loss=10962.3345 | val_mae=243.603cm | val_mape=31.88% | val_f1=0.885
2026-04-30 21:54:44 | INFO     | Epoch 131/600 | train_loss=9304.4481 | val_loss=10953.9178 | val_mae=241.546cm | val_mape=32.19% | val_f1=0.892
2026-04-30 21:54:44 | INFO     | Epoch 132/600 | train_loss=8973.7524 | val_loss=11074.1942 | val_mae=246.205cm | val_mape=33.75% | val_f1=0.857
2026-04-30 21:54:44 | INFO     | Epoch 133/600 | train_loss=8546.8709 | val_loss=10837.1401 | val_mae=241.083cm | val_mape=32.78% | val_f1=0.868
2026-04-30 21:54:44 | INFO     | Epoch 134/600 | train_loss=8487.7330 | val_loss=10679.7588 | val_mae=238.726cm | val_mape=32.79% | val_f1=0.889
2026-04-30 21:54:45 | INFO     | Epoch 135/600 | train_loss=8409.6302 | val_loss=10100.5312 | val_mae=227.388cm | val_mape=30.37% | val_f1=0.896  [best]
2026-04-30 21:54:45 | INFO     | Epoch 136/600 | train_loss=8782.1780 | val_loss=10637.8939 | val_mae=237.453cm | val_mape=31.67% | val_f1=0.879
2026-04-30 21:54:45 | INFO     | Epoch 137/600 | train_loss=8291.6651 | val_loss=11386.8058 | val_mae=251.947cm | val_mape=32.00% | val_f1=0.861
2026-04-30 21:54:45 | INFO     | Epoch 138/600 | train_loss=8708.5103 | val_loss=10990.9152 | val_mae=244.132cm | val_mape=33.61% | val_f1=0.857
2026-04-30 21:54:45 | INFO     | Epoch 139/600 | train_loss=8317.3944 | val_loss=10699.5033 | val_mae=238.819cm | val_mape=34.13% | val_f1=0.854
2026-04-30 21:54:45 | INFO     | Epoch 140/600 | train_loss=8447.1025 | val_loss=11282.0374 | val_mae=249.783cm | val_mape=32.46% | val_f1=0.906
2026-04-30 21:54:46 | INFO     | Epoch 141/600 | train_loss=8952.0688 | val_loss=10664.0438 | val_mae=237.138cm | val_mape=34.18% | val_f1=0.879
2026-04-30 21:54:46 | INFO     | Epoch 142/600 | train_loss=8078.9164 | val_loss=10583.6021 | val_mae=237.120cm | val_mape=31.22% | val_f1=0.889
2026-04-30 21:54:46 | INFO     | Epoch 143/600 | train_loss=8157.2693 | val_loss=11100.7812 | val_mae=245.054cm | val_mape=35.19% | val_f1=0.906
2026-04-30 21:54:46 | INFO     | Epoch 144/600 | train_loss=8245.6718 | val_loss=10880.6134 | val_mae=241.814cm | val_mape=30.59% | val_f1=0.977
2026-04-30 21:54:46 | INFO     | Epoch 145/600 | train_loss=7767.3203 | val_loss=10087.1973 | val_mae=227.063cm | val_mape=29.34% | val_f1=0.980  [best]
2026-04-30 21:54:47 | INFO     | Epoch 146/600 | train_loss=8110.1560 | val_loss=10795.2520 | val_mae=240.772cm | val_mape=30.03% | val_f1=0.994
2026-04-30 21:54:47 | INFO     | Epoch 147/600 | train_loss=8314.3934 | val_loss=11161.1662 | val_mae=248.050cm | val_mape=32.99% | val_f1=0.992
2026-04-30 21:54:47 | INFO     | Epoch 148/600 | train_loss=8877.7549 | val_loss=11388.7806 | val_mae=251.659cm | val_mape=33.00% | val_f1=1.000
2026-04-30 21:54:47 | INFO     | Epoch 149/600 | train_loss=8049.1560 | val_loss=10389.7802 | val_mae=231.437cm | val_mape=31.01% | val_f1=1.000
2026-04-30 21:54:47 | INFO     | Epoch 150/600 | train_loss=8204.0218 | val_loss=10732.1185 | val_mae=238.855cm | val_mape=30.07% | val_f1=1.000
2026-04-30 21:54:47 | INFO     | Epoch 151/600 | train_loss=8329.9470 | val_loss=11254.3971 | val_mae=251.537cm | val_mape=35.75% | val_f1=0.989
2026-04-30 21:54:48 | INFO     | Epoch 152/600 | train_loss=8257.0623 | val_loss=10972.8781 | val_mae=245.739cm | val_mape=31.63% | val_f1=0.997
2026-04-30 21:54:48 | INFO     | Epoch 153/600 | train_loss=7772.5130 | val_loss=10462.0386 | val_mae=233.800cm | val_mape=31.67% | val_f1=0.989
2026-04-30 21:54:48 | INFO     | Epoch 154/600 | train_loss=8024.0034 | val_loss=10831.0562 | val_mae=240.510cm | val_mape=31.51% | val_f1=0.980
2026-04-30 21:54:48 | INFO     | Epoch 155/600 | train_loss=8463.8659 | val_loss=10428.8919 | val_mae=233.399cm | val_mape=30.74% | val_f1=0.997
2026-04-30 21:54:48 | INFO     | Epoch 156/600 | train_loss=7680.0761 | val_loss=11230.4404 | val_mae=249.355cm | val_mape=33.37% | val_f1=0.977
2026-04-30 21:54:48 | INFO     | Epoch 157/600 | train_loss=8363.6412 | val_loss=10542.3937 | val_mae=235.576cm | val_mape=31.55% | val_f1=0.983
2026-04-30 21:54:49 | INFO     | Epoch 158/600 | train_loss=7864.8760 | val_loss=10396.2049 | val_mae=233.281cm | val_mape=30.72% | val_f1=0.997
2026-04-30 21:54:49 | INFO     | Epoch 159/600 | train_loss=7807.7820 | val_loss=10982.3057 | val_mae=243.692cm | val_mape=33.20% | val_f1=0.977
2026-04-30 21:54:49 | INFO     | Epoch 160/600 | train_loss=7917.0069 | val_loss=11213.8255 | val_mae=248.651cm | val_mape=33.32% | val_f1=0.944
2026-04-30 21:54:49 | INFO     | Epoch 161/600 | train_loss=8360.9461 | val_loss=10705.0122 | val_mae=239.327cm | val_mape=32.52% | val_f1=0.944
